a,,,
b,,,
,,,
,,,
,,,
,,,
,,,
Time (s),Left (N),Right (N),Combined (N)
3.659,410.25,538,948.25
3.66,410.75,537.5,948.25
3.661,411.25,536.75,948
3.662,411.5,536.25,947.75
3.663,412,536.25,948.25
3.664,413.5,536.25,949.75
3.665,413.5,535.5,949
3.666,414.5,535.5,950
3.667,414.75,535.25,950
3.668,415.75,534.75,950.5
3.669,416.25,534.25,950.5
3.67,417,534.5,951.5
3.671,417,534,951
3.672,417.75,534,951.75
3.673,418.25,533.5,951.75
3.674,419.75,533.5,953.25
3.675,420,534,954
3.676,420,533.75,953.75
3.677,420.75,534.25,955
3.678,421.25,534.25,955.5
3.679,422,535.25,957.25
3.68,422.75,535.75,958.5
3.681,423.75,535.75,959.5
3.682,423.75,536,959.75
3.683,424.25,536.25,960.5
3.684,424.75,536.5,961.25
3.685,426.25,536.5,962.75
3.686,427,537,964
3.687,427.5,537.5,965
3.688,429,538,967
3.689,429.5,538.5,968
3.69,431.25,538.75,970
3.691,432,539.75,971.75
3.692,432.75,539.75,972.5
3.693,434.25,539.75,974
3.694,435,540.5,975.5
3.695,435.75,540.5,976.25
3.696,437.75,541.25,979
3.697,438.5,542,980.5
3.698,440.25,542,982.25
3.699,441.25,542.5,983.75
3.7,442.75,543.25,986
3.701,443.75,543.25,987
3.702,445.25,544,989.25
3.703,446.75,545,991.75
3.704,447.75,545.5,993.25
3.705,449.5,546.25,995.75
3.706,450.5,546.75,997.25
3.707,452,547.25,999.25
3.708,453.5,547.25,1000.75
3.709,455,547.5,1002.5
3.71,457,548,1005
3.711,458.5,548.5,1007
3.712,459.75,548.75,1008.5
3.713,461.75,548.75,1010.5
3.714,463.25,549.25,1012.5
3.715,465.25,549.75,1015
3.716,467.25,550.5,1017.75
3.717,469.25,550.5,1019.75
3.718,471,551,1022
3.719,472.75,551,1023.75
3.72,474.25,551,1025.25
3.721,476,551.75,1027.75
3.722,478,551.75,1029.75
3.723,480,552.25,1032.25
3.724,482.25,552.25,1034.5
3.725,484.5,552.75,1037.25
3.726,488.5,552.5,1041
3.727,490.75,553,1043.75
3.728,492.75,554,1046.75
3.729,495.75,554.5,1050.25
3.73,497.75,555.25,1053
3.731,500,555.75,1055.75
3.732,502.5,555.75,1058.25
3.733,504.75,556.75,1061.5
3.734,507.25,557,1064.25
3.735,509.5,557.5,1067
3.736,511.75,558.25,1070
3.737,514.5,558.75,1073.25
3.738,516.5,559,1075.5
3.739,518.5,560,1078.5
3.74,521.5,560.75,1082.25
3.741,524,561.25,1085.25
3.742,526.5,561.5,1088
3.743,529,562,1091
3.744,530.75,562,1092.75
3.745,533,562.25,1095.25
3.746,535.5,562.75,1098.25
3.747,537.25,563.25,1100.5
3.748,539.75,563.25,1103
3.749,542.25,563.75,1106
3.75,544,564.25,1108.25
3.751,546.25,564,1110.25
3.752,548.25,564.5,1112.75
3.753,550.75,565,1115.75
3.754,552.25,565.25,1117.5
3.755,555,566.25,1121.25
3.756,557.25,566.75,1124
3.757,559.25,566.25,1125.5
3.758,561.25,566.5,1127.75
3.759,563.5,567,1130.5
3.76,565.5,567.5,1133
3.761,567.5,568.5,1136
3.762,569.5,568.5,1138
3.763,572,568.75,1140.75
3.764,574,568.75,1142.75
3.765,576.25,569.25,1145.5
3.766,578,570.25,1148.25
3.767,579.5,570.75,1150.25
3.768,581.75,571,1152.75
3.769,583.5,571,1154.5
3.77,585.5,571.5,1157
3.771,587.25,571.5,1158.75
3.772,588.75,572.5,1161.25
3.773,591,572.5,1163.5
3.774,593,573,1166
3.775,594.25,573,1167.25
3.776,596,574,1170
3.777,598,574.25,1172.25
3.778,599.75,574.25,1174
3.779,600.75,574.25,1175
3.78,602.75,574.75,1177.5
3.781,604.5,575.25,1179.75
3.782,606,575.25,1181.25
3.783,607.25,575.25,1182.5
3.784,609,575.75,1184.75
3.785,609.75,575.5,1185.25
3.786,611.25,575.75,1187
3.787,612.75,575.75,1188.5
3.788,613.5,575.75,1189.25
3.789,614.75,575.25,1190
3.79,615.5,575.75,1191.25
3.791,617,575.75,1192.75
3.792,618.5,576,1194.5
3.793,619.25,576,1195.25
3.794,620.5,576,1196.5
3.795,621.25,576.5,1197.75
3.796,622.25,576.5,1198.75
3.797,623.75,577.5,1201.25
3.798,624.5,577.5,1202
3.799,625.25,577.5,1202.75
3.8,625.75,578,1203.75
3.801,628.25,578.75,1207
3.802,628.5,578.75,1207.25
3.803,628.5,579,1207.5
3.804,631.5,579.75,1211.25
3.805,631.5,580.5,1212
3.806,632.75,581,1213.75
3.807,633,581.5,1214.5
3.808,633,583,1216
3.809,633,583.5,1216.5
3.81,633.5,584.5,1218
3.811,633.5,585,1218.5
3.812,633.5,586.25,1219.75
3.813,633.5,586.25,1219.75
3.814,633.5,587.25,1220.75
3.815,633.5,588.25,1221.75
3.816,633.5,588.75,1222.25
3.817,633.5,589.25,1222.75
3.818,633.75,589.75,1223.5
3.819,633.75,590.25,1224
3.82,633.75,591.25,1225
3.821,633.75,591.5,1225.25
3.822,633.75,592.25,1226
3.823,633.75,592.75,1226.5
3.824,634,592.75,1226.75
3.825,634,593.5,1227.5
3.826,634.5,593.75,1228.25
3.827,634.5,594.25,1228.75
3.828,634.5,595.25,1229.75
3.829,634.75,595,1229.75
3.83,634.25,595.5,1229.75
3.831,634.75,596,1230.75
3.832,634.75,597,1231.75
3.833,634.25,597,1231.25
3.834,634.75,597.5,1232.25
3.835,634.75,598,1232.75
3.836,634.5,598,1232.5
3.837,634.5,599.25,1233.75
3.838,634.5,599.5,1234
3.839,634,599.5,1233.5
3.84,634,600,1234
3.841,634,600,1234
3.842,632.5,600.5,1233
3.843,632.5,600.25,1232.75
3.844,632.25,600.25,1232.5
3.845,632.25,600.25,1232.5
3.846,631.25,600.25,1231.5
3.847,630.75,600,1230.75
3.848,630.25,599.75,1230
3.849,630.25,599.25,1229.5
3.85,629.75,598.75,1228.5
3.851,629.75,598.25,1228
3.852,629.25,598,1227.25
3.853,628.5,597,1225.5
3.854,628.5,596.5,1225
3.855,628,596.25,1224.25
3.856,627.5,595.25,1222.75
3.857,626.5,594.75,1221.25
3.858,625.5,594.25,1219.75
3.859,624.75,593.25,1218
3.86,624,592.75,1216.75
3.861,623.5,592.5,1216
3.862,622.5,591.5,1214
3.863,621.75,591,1212.75
3.864,621,590.5,1211.5
3.865,619.75,590,1209.75
3.866,619.5,590,1209.5
3.867,618.5,589.5,1208
3.868,617.75,589.5,1207.25
3.869,616.5,588.75,1205.25
3.87,616,589.25,1205.25
3.871,615,589.25,1204.25
3.872,614.5,589.25,1203.75
3.873,614,589.75,1203.75
3.874,612.25,590.25,1202.5
3.875,611.75,590.25,1202
3.876,610.75,590.75,1201.5
3.877,610.5,591,1201.5
3.878,610,591.75,1201.75
3.879,609.5,592.25,1201.75
3.88,608.5,593.5,1202
3.881,608.25,594.5,1202.75
3.882,607.25,595.75,1203
3.883,607.25,596.75,1204
3.884,606,598,1204
3.885,606,599.5,1205.5
3.886,605.25,600.75,1206
3.887,605.25,601.75,1207
3.888,605.25,604,1209.25
3.889,604.25,604.5,1208.75
3.89,604.25,607.5,1211.75
3.891,604.25,609,1213.25
3.892,603.5,611.75,1215.25
3.893,603.5,612.75,1216.25
3.894,603,615.5,1218.5
3.895,602.5,617.5,1220
3.896,602,620,1222
3.897,602.5,622.5,1225
3.898,602,625,1227
3.899,602,627,1229
3.9,602,629.5,1231.5
3.901,601.75,632,1233.75
3.902,601.5,634,1235.5
3.903,601.25,637,1238.25
3.904,600.75,638.75,1239.5
3.905,600.75,641.25,1242
3.906,600.75,643.5,1244.25
3.907,600.25,645.25,1245.5
3.908,600.25,647.25,1247.5
3.909,600,650,1250
3.91,600,651.75,1251.75
3.911,599.5,654.5,1254
3.912,599,656,1255
3.913,599,657.75,1256.75
3.914,599,659.75,1258.75
3.915,598.5,661.75,1260.25
3.916,598.5,663.5,1262
3.917,598.25,665,1263.25
3.918,597.75,666.75,1264.5
3.919,597.25,667.75,1265
3.92,596.75,669.5,1266.25
3.921,595.5,670.5,1266
3.922,595.5,672.25,1267.75
3.923,595,673.75,1268.75
3.924,594,674.25,1268.25
3.925,592.75,675.5,1268.25
3.926,591.75,676.25,1268
3.927,591,677.25,1268.25
3.928,590,677.25,1267.25
3.929,588.75,678.5,1267.25
3.93,587.25,679.5,1266.75
3.931,586,679.5,1265.5
3.932,584.75,679.5,1264.25
3.933,582.75,680.5,1263.25
3.934,582.25,680.5,1262.75
3.935,580.5,681.25,1261.75
3.936,579.75,681.25,1261
3.937,577.5,681.75,1259.25
3.938,576.75,681.75,1258.5
3.939,575,683,1258
3.94,573.25,683.75,1257
3.941,572,683.75,1255.75
3.942,570.25,684.5,1254.75
3.943,568.5,685.75,1254.25
3.944,566.75,686.75,1253.5
3.945,564.5,687.75,1252.25
3.946,563.25,688.5,1251.75
3.947,561.5,689.75,1251.25
3.948,559.75,690.5,1250.25
3.949,557.5,691.5,1249
3.95,555.75,692.75,1248.5
3.951,553.75,694.25,1248
3.952,551.5,695.75,1247.25
3.953,549.5,696,1245.5
3.954,548.25,697,1245.25
3.955,546.25,698,1244.25
3.956,544,699.25,1243.25
3.957,542.25,700.75,1243
3.958,540.5,701.25,1241.75
3.959,538.5,702.75,1241.25
3.96,537,703.5,1240.5
3.961,535,703.75,1238.75
3.962,533.5,704.75,1238.25
3.963,531.25,706.25,1237.5
3.964,529.5,706.75,1236.25
3.965,528,707.25,1235.25
3.966,526.75,708.25,1235
3.967,525.25,708.5,1233.75
3.968,522.75,709,1231.75
3.969,521,709.75,1230.75
3.97,519.5,709.75,1229.25
3.971,517.5,710.75,1228.25
3.972,515.5,711.25,1226.75
3.973,513.5,710.75,1224.25
3.974,511.75,711.25,1223
3.975,509.25,711.25,1220.5
3.976,506.75,711.5,1218.25
3.977,505,711.5,1216.5
3.978,503,711.75,1214.75
3.979,500.5,711.25,1211.75
3.98,498,711.25,1209.25
3.981,496.25,711.25,1207.5
3.982,493,710.5,1203.5
3.983,490.75,710.5,1201.25
3.984,488.5,710.25,1198.75
3.985,485.5,709.25,1194.75
3.986,483.25,709.75,1193
3.987,480.5,709,1189.5
3.988,478,708.75,1186.75
3.989,475.25,708.25,1183.5
3.99,473.25,707.25,1180.5
3.991,470.25,707.25,1177.5
3.992,467.5,706.5,1174
3.993,464.5,706,1170.5
3.994,461.75,705,1166.75
3.995,459,705,1164
3.996,455.75,704.75,1160.5
3.997,452.75,704.75,1157.5
3.998,450.5,703.75,1154.25
3.999,448,703.75,1151.75
4,445,702.25,1147.25
4.001,441.5,702.25,1143.75
4.002,439,702.25,1141.25
4.003,436,701.75,1137.75
4.004,433,701.75,1134.75
4.005,429.75,701.75,1131.5
4.006,427.25,700.75,1128
4.007,424.25,700.5,1124.75
4.008,420,699.75,1119.75
4.009,417.25,699,1116.25
4.01,414.25,698,1112.25
4.011,411.5,697,1108.5
4.012,408.5,697,1105.5
4.013,405.5,696,1101.5
4.014,402.75,695.25,1098
4.015,399.75,694.25,1094
4.016,396.5,693.5,1090
4.017,393.75,692.5,1086.25
4.018,390.25,691.75,1082
4.019,387.75,692,1079.75
4.02,385,691.5,1076.5
4.021,382,690.75,1072.75
4.022,378.25,690.25,1068.5
4.023,375.25,690.5,1065.75
4.024,371.75,690.25,1062
4.025,369,690.25,1059.25
4.026,365,690.25,1055.25
4.027,362,690.75,1052.75
4.028,358.5,690.75,1049.25
4.029,355,691.75,1046.75
4.03,350.75,691.75,1042.5
4.031,347.25,692,1039.25
4.032,344.25,693.5,1037.75
4.033,341,694.25,1035.25
4.034,337,695,1032
4.035,334.25,695.75,1030
4.036,331,697.25,1028.25
4.037,327.5,698.75,1026.25
4.038,324.75,700.25,1025
4.039,321.25,701.5,1022.75
4.04,318,703,1021
4.041,314.5,704.75,1019.25
4.042,311.75,706,1017.75
4.043,309,708,1017
4.044,305.5,710,1015.5
4.045,302.5,712,1014.5
4.046,300.25,713.5,1013.75
4.047,297.25,716.25,1013.5
4.048,294,718.75,1012.75
4.049,291,721,1012
4.05,289.25,723.5,1012.75
4.051,286.25,726.75,1013
4.052,283.25,729.75,1013
4.053,280.5,733.5,1014
4.054,277.75,736.25,1014
4.055,275,740,1015
4.056,271.5,743,1014.5
4.057,269,747,1016
4.058,265.75,750.5,1016.25
4.059,262.75,754,1016.75
4.06,260.25,758,1018.25
4.061,256.5,761,1017.5
4.062,254,765.25,1019.25
4.063,250.75,768.25,1019
4.064,247.25,772,1019.25
4.065,244.25,775,1019.25
4.066,240.5,778.5,1019
4.067,237.5,782.25,1019.75
4.068,233.75,786,1019.75
4.069,230.25,789.5,1019.75
4.07,226.75,792.5,1019.25
4.071,223,795.75,1018.75
4.072,219.5,799.75,1019.25
4.073,216.25,802.75,1019
4.074,212.25,805.75,1018
4.075,209,809.25,1018.25
4.076,205.25,812.25,1017.5
4.077,201.25,816,1017.25
4.078,197.75,819,1016.75
4.079,193.75,822.5,1016.25
4.08,189.5,825.5,1015
4.081,186.5,829.25,1015.75
4.082,183,833.25,1016.25
4.083,179.25,836.75,1016
4.084,175.25,840,1015.25
4.085,171.5,843.5,1015
4.086,168,847,1015
4.087,164.25,850.75,1015
4.088,160.75,854.75,1015.5
4.089,157.5,858.75,1016.25
4.09,153.5,862,1015.5
4.091,150.75,865,1015.75
4.092,147.25,869,1016.25
4.093,143.75,872.75,1016.5
4.094,140.5,876.5,1017
4.095,138,880,1018
4.096,134.5,883.75,1018.25
4.097,131.75,886.75,1018.5
4.098,129.25,890.25,1019.5
4.099,126,894.25,1020.25
4.1,123.75,897.25,1021
4.101,120.75,900.5,1021.25
4.102,117.5,904.25,1021.75
4.103,115,906.75,1021.75
4.104,112.25,910.25,1022.5
4.105,109.75,913.5,1023.25
4.106,107.25,916.25,1023.5
4.107,105.25,919.5,1024.75
4.108,103,922.25,1025.25
4.109,99.75,924.5,1024.25
4.11,97.25,927.75,1025
4.111,95,930.5,1025.5
4.112,93.25,932.75,1026
4.113,90.5,935.75,1026.25
4.114,88.25,939,1027.25
4.115,86.25,941.5,1027.75
4.116,84,944.25,1028.25
4.117,81.75,947.25,1029
4.118,79.5,950.75,1030.25
4.119,77.5,953,1030.5
4.12,75.75,956,1031.75
4.121,73.5,959,1032.5
4.122,71.75,962.25,1034
4.123,68.5,965,1033.5
4.124,67,968,1035
4.125,61.5,971,1032.5
4.126,59.5,973.75,1033.25
4.127,56,976.75,1032.75
4.128,52.75,979.5,1032.25
4.129,49.75,982,1031.75
4.13,46,985,1031
4.131,41.75,988,1029.75
4.132,38.25,991,1029.25
4.133,34,993,1027
4.134,31,995.75,1026.75
4.135,27.5,998.25,1025.75
4.136,24,1000.25,1024.25
4.137,20.5,1003.25,1023.75
4.138,17.75,1005,1022.75
4.139,14.25,1008,1022.25
4.14,12,1010,1022
4.141,9.25,1012.5,1021.75
4.142,7.25,1014,1021.25
4.143,5.5,1017,1022.5
4.144,3.75,1018.75,1022.5
4.145,2,1020.25,1022.25
4.146,0.75,1022.5,1023.25
4.147,0,1024.5,1024.5
4.148,0,1025.75,1025.75
4.149,0,1027.25,1027.25
4.15,0,1029,1029
4.151,0,1030.75,1030.75
4.152,0,1032.25,1032.25
4.153,0,1034,1034
4.154,0,1035.25,1035.25
4.155,0,1036,1036
4.156,0,1037.75,1037.75
4.157,0,1039,1039
4.158,0,1039.25,1039.25
4.159,0,1040.75,1040.75
4.16,0,1041.25,1041.25
4.161,0,1042.75,1042.75
4.162,0,1043.75,1043.75
4.163,0,1044.75,1044.75
4.164,0.25,1044.75,1045
4.165,0.25,1046.5,1046.75
4.166,0.5,1047.25,1047.75
4.167,0.5,1047.75,1048.25
4.168,0.5,1048.25,1048.75
4.169,0.5,1048.25,1048.75
4.17,0.5,1049.25,1049.75
4.171,0.5,1049.75,1050.25
4.172,0,1049.25,1049.25
4.173,0,1049.75,1049.75
4.174,0,1049.25,1049.25
4.175,0,1049.75,1049.75
4.176,0,1049.5,1049.5
4.177,0,1049,1049
4.178,0,1048.75,1048.75
4.179,0,1047.75,1047.75
4.18,0,1047.5,1047.5
4.181,0,1046.5,1046.5
4.182,0,1046,1046
4.183,0,1045.25,1045.25
4.184,0,1044.5,1044.5
4.185,0,1043.5,1043.5
4.186,0,1042.75,1042.75
4.187,0,1041,1041
4.188,0,1040.5,1040.5
4.189,0,1038.5,1038.5
4.19,0,1037.75,1037.75
4.191,0,1035.75,1035.75
4.192,0,1034,1034
4.193,0,1032,1032
4.194,0,1030,1030
4.195,0,1028,1028
4.196,0,1026.25,1026.25
4.197,0,1024.25,1024.25
4.198,0,1021.5,1021.5
4.199,0,1019.25,1019.25
4.2,0,1016.25,1016.25
4.201,0,1013.75,1013.75
4.202,0,1011.25,1011.25
4.203,0,1008.75,1008.75
4.204,0,1005.75,1005.75
4.205,0,1003.25,1003.25
4.206,0,1000.25,1000.25
4.207,0,997.75,997.75
4.208,0,994.75,994.75
4.209,0,992,992
4.21,0,989.25,989.25
4.211,0,986.5,986.5
4.212,0,983.75,983.75
4.213,0,981.5,981.5
4.214,0,979,979
4.215,0,977,977
4.216,0,974.5,974.5
4.217,0,972,972
4.218,0,969.25,969.25
4.219,0,967,967
4.22,0,965,965
4.221,0,962.75,962.75
4.222,0,960.5,960.5
4.223,0,959.25,959.25
4.224,0.25,956.75,957
4.225,0.25,955.25,955.5
4.226,0.25,953.5,953.75
4.227,0.25,951.25,951.5
4.228,0.25,949.75,950
4.229,0.25,948.5,948.75
4.23,0.5,947.5,948
4.231,0.5,945.5,946
4.232,0,943.75,943.75
4.233,0,943.25,943.25
4.234,0,941.75,941.75
4.235,0,940,940
4.236,0,939.5,939.5
4.237,0,938.5,938.5
4.238,0,937.75,937.75
4.239,0,936.25,936.25
4.24,0,935.75,935.75
4.241,0,935.25,935.25
4.242,0,934.25,934.25
4.243,0,934.5,934.5
4.244,0,934.5,934.5
4.245,0,934,934
4.246,0,934.25,934.25
4.247,0,933.75,933.75
4.248,0,934.75,934.75
4.249,0,935.25,935.25
4.25,0,935.25,935.25
4.251,0,935.75,935.75
4.252,0,936.25,936.25
4.253,0,937.25,937.25
4.254,0,938.25,938.25
4.255,0,939.5,939.5
4.256,0,940.5,940.5
4.257,0,941,941
4.258,0,942.5,942.5
4.259,0,943.5,943.5
4.26,0,944.25,944.25
4.261,0,945.5,945.5
4.262,0,947,947
4.263,0,947.75,947.75
4.264,0,949.25,949.25
4.265,0,950.25,950.25
4.266,0,951.75,951.75
4.267,0,952.5,952.5
4.268,0,953.75,953.75
4.269,0,955.25,955.25
4.27,0,956.75,956.75
4.271,0.25,958.5,958.75
4.272,0.25,959,959.25
4.273,0.25,960.75,961
4.274,0.25,962.5,962.75
4.275,0.25,964,964.25
4.276,0.25,965,965.25
4.277,0.25,965.75,966
4.278,0.25,967.5,967.75
4.279,0.25,968.5,968.75
4.28,0.25,970.5,970.75
4.281,0.25,971.75,972
4.282,0.25,972.75,973
4.283,0.25,974,974.25
4.284,0,976,976
4.285,0,977.25,977.25
4.286,0,978.25,978.25
4.287,0,980.25,980.25
4.288,0,982,982
4.289,0,982.75,982.75
4.29,0,984.25,984.25
4.291,0,985.5,985.5
4.292,0,987.25,987.25
4.293,0,988.5,988.5
4.294,0,990,990
4.295,0,991.25,991.25
4.296,0,992.25,992.25
4.297,0,994,994
4.298,0,995.25,995.25
4.299,0,996.25,996.25
4.3,0,997.25,997.25
4.301,0,998.75,998.75
4.302,0,999.75,999.75
4.303,0,1001.25,1001.25
4.304,0,1001.75,1001.75
4.305,0,1002.75,1002.75
4.306,0,1003.5,1003.5
4.307,0,1004.25,1004.25
4.308,0,1004.75,1004.75
4.309,0,1005.25,1005.25
4.31,0,1006,1006
4.311,0,1006.5,1006.5
4.312,0,1007,1007
4.313,0,1007,1007
4.314,0,1007,1007
4.315,0,1007.5,1007.5
4.316,0,1008,1008
4.317,0,1008,1008
4.318,0,1008.25,1008.25
4.319,0.25,1008.25,1008.5
4.32,0.25,1007.75,1008
4.321,0,1008.25,1008.25
4.322,0,1008.5,1008.5
4.323,0,1008.5,1008.5
4.324,0.25,1009,1009.25
4.325,0.25,1008,1008.25
4.326,0.25,1008.5,1008.75
4.327,0.25,1008.25,1008.5
4.328,0.25,1007.25,1007.5
4.329,0.25,1007.75,1008
4.33,0.25,1007.25,1007.5
4.331,0.5,1006.5,1007
4.332,0.5,1006,1006.5
4.333,0.5,1005.75,1006.25
4.334,0,1005.25,1005.25
4.335,0,1004.25,1004.25
4.336,0,1004.25,1004.25
4.337,0,1003.75,1003.75
4.338,0,1002.5,1002.5
4.339,0,1002.5,1002.5
4.34,0,1002.25,1002.25
4.341,0,1001.5,1001.5
4.342,0,1001.5,1001.5
4.343,0,1001,1001
4.344,0,1000.5,1000.5
4.345,0,1000.5,1000.5
4.346,0,999.25,999.25
4.347,0,999.25,999.25
4.348,0,999,999
4.349,0,998.75,998.75
4.35,0,998.25,998.25
4.351,0,997.25,997.25
4.352,0,996.75,996.75
4.353,0,996,996
4.354,0,995.75,995.75
4.355,0,994.75,994.75
4.356,0,994.25,994.25
4.357,0,993,993
4.358,0,992.25,992.25
4.359,0,991.25,991.25
4.36,0,990.5,990.5
4.361,0,989,989
4.362,0,988,988
4.363,0,986.5,986.5
4.364,0,985.5,985.5
4.365,0,984.25,984.25
4.366,0,983,983
4.367,0,981.5,981.5
4.368,0,980.5,980.5
4.369,0,979,979
4.37,0,978.5,978.5
4.371,0,976.5,976.5
4.372,0,975.5,975.5
4.373,0,974.5,974.5
4.374,0,972.75,972.75
4.375,0,972.25,972.25
4.376,0,971,971
4.377,0,969,969
4.378,0,968.25,968.25
4.379,0,967,967
4.38,0,965.75,965.75
4.381,0,964.25,964.25
4.382,0,963.75,963.75
4.383,0,961.75,961.75
4.384,0,960.25,960.25
4.385,0,958.5,958.5
4.386,0,957.25,957.25
4.387,0,955.25,955.25
4.388,0,953.75,953.75
4.389,0,952.75,952.75
4.39,0,951,951
4.391,0,949.5,949.5
4.392,0,948.25,948.25
4.393,0,946.5,946.5
4.394,0,945,945
4.395,0,944,944
4.396,0,942.25,942.25
4.397,0,940.25,940.25
4.398,0,938.75,938.75
4.399,0,937,937
4.4,0,935.75,935.75
4.401,0,934.25,934.25
4.402,0,933.5,933.5
4.403,0,932.25,932.25
4.404,0,930.75,930.75
4.405,0,930,930
4.406,0,928.5,928.5
4.407,0,927,927
4.408,0,925.75,925.75
4.409,0,924.75,924.75
4.41,0,923.25,923.25
4.411,0,922,922
4.412,0,921.25,921.25
4.413,0,920,920
4.414,0,918.5,918.5
4.415,0,918,918
4.416,0,916.25,916.25
4.417,0,915.5,915.5
4.418,0,914,914
4.419,0,913,913
4.42,0,912.5,912.5
4.421,0,911.5,911.5
4.422,0,910.25,910.25
4.423,0,909.25,909.25
4.424,0,908.75,908.75
4.425,0,907.75,907.75
4.426,0,907.5,907.5
4.427,0,907.25,907.25
4.428,0,906.25,906.25
4.429,0,906.25,906.25
4.43,0,904.5,904.5
4.431,0,904.5,904.5
4.432,0,903.5,903.5
4.433,0,903,903
4.434,0,903,903
4.435,0,902.25,902.25
4.436,0,902,902
4.437,0,902,902
4.438,0,901,901
4.439,0,900.75,900.75
4.44,0,900.75,900.75
4.441,0,899.25,899.25
4.442,0,899.25,899.25
4.443,0,898.75,898.75
4.444,0,898.25,898.25
4.445,0,897.75,897.75
4.446,0,897.25,897.25
4.447,0,897,897
4.448,0,896.5,896.5
4.449,0,896,896
4.45,0,895.5,895.5
4.451,0,895.25,895.25
4.452,0,894.5,894.5
4.453,0,894,894
4.454,0,893.75,893.75
4.455,0,892.75,892.75
4.456,0,892.25,892.25
4.457,0,891.25,891.25
4.458,0,891,891
4.459,0,890,890
4.46,0,889.5,889.5
4.461,0,889,889
4.462,0,887.75,887.75
4.463,0,887.25,887.25
4.464,0,886.5,886.5
4.465,0,885.75,885.75
4.466,0,884.75,884.75
4.467,0,884.25,884.25
4.468,0,883.25,883.25
4.469,0,882.5,882.5
4.47,0,881,881
4.471,0,880,880
4.472,0,879,879
4.473,0,877,877
4.474,0,875.25,875.25
4.475,0,874.75,874.75
4.476,0,873,873
4.477,0,871.75,871.75
4.478,0,869.5,869.5
4.479,0,867.75,867.75
4.48,0,866,866
4.481,0,865,865
4.482,0,862.5,862.5
4.483,0,860.75,860.75
4.484,0,859.5,859.5
4.485,0,857,857
4.486,0,855,855
4.487,0,853.5,853.5
4.488,0,850.75,850.75
4.489,0,848.5,848.5
4.49,0,846.5,846.5
4.491,0,844.25,844.25
4.492,0,841.5,841.5
4.493,0,839.5,839.5
4.494,0,837,837
4.495,0,835.25,835.25
4.496,0,833,833
4.497,0,831,831
4.498,0,828.75,828.75
4.499,0,826.25,826.25
4.5,0,824,824
4.501,0,822.25,822.25
4.502,0,820.25,820.25
4.503,0,817.25,817.25
4.504,0,815.5,815.5
4.505,0,813,813
4.506,0,811,811
4.507,0,808.25,808.25
4.508,0,806.25,806.25
4.509,0,803.5,803.5
4.51,0,801.25,801.25
4.511,0,799.5,799.5
4.512,0,797,797
4.513,0,794.5,794.5
4.514,0,792.5,792.5
4.515,0,790.5,790.5
4.516,0,788,788
4.517,0,785.75,785.75
4.518,0,784,784
4.519,0,781.5,781.5
4.52,0,779.75,779.75
4.521,0,778,778
4.522,0,775.5,775.5
4.523,0,773.25,773.25
4.524,0,770.75,770.75
4.525,0,769,769
4.526,0,765.75,765.75
4.527,0,763.75,763.75
4.528,0,760.5,760.5
4.529,0,758,758
4.53,0,755,755
4.531,0,752.5,752.5
4.532,0,749.5,749.5
4.533,0,746.25,746.25
4.534,0,743.25,743.25
4.535,0,739.5,739.5
4.536,0,736.25,736.25
4.537,0,731.75,731.75
4.538,0,729,729
4.539,0,725,725
4.54,0,721.25,721.25
4.541,0,718.25,718.25
4.542,0,714.25,714.25
4.543,0,710,710
4.544,0,706.5,706.5
4.545,0,703,703
4.546,0,698.25,698.25
4.547,0,695,695
4.548,0,691,691
4.549,0,687,687
4.55,0,682.75,682.75
4.551,0,678.75,678.75
4.552,0,675,675
4.553,0,670.5,670.5
4.554,0,665.75,665.75
4.555,0,660.75,660.75
4.556,0,655,655
4.557,0,649.75,649.75
4.558,0,644.25,644.25
4.559,0,638.75,638.75
4.56,0,633.5,633.5
4.561,0,627.25,627.25
4.562,0,620.75,620.75
4.563,0.25,615,615.25
4.564,0.25,609.25,609.5
4.565,0.5,602,602.5
4.566,0.5,595.5,596
4.567,0.5,589.5,590
4.568,1,583.5,584.5
4.569,1,575.75,576.75
4.57,1,569.5,570.5
4.571,1,563.5,564.5
4.572,1,556.75,557.75
4.573,1,550.25,551.25
4.574,0,543.75,543.75
4.575,0,536.75,536.75
4.576,0,530.5,530.5
4.577,0,524,524
4.578,0,517.5,517.5
4.579,0,511,511
4.58,0,504,504
4.581,0,498.25,498.25
4.582,0,491.5,491.5
4.583,0,484.75,484.75
4.584,0,479.5,479.5
4.585,0,472.25,472.25
4.586,0,465.5,465.5
4.587,0,458.75,458.75
4.588,0,452.5,452.5
4.589,0,446.5,446.5
4.59,0,439.75,439.75
4.591,0,433.25,433.25
4.592,0,426.25,426.25
4.593,0,420.5,420.5
4.594,0,413.5,413.5
4.595,0,407,407
4.596,0,400.5,400.5
4.597,0,394.5,394.5
4.598,0,388,388
4.599,0,382,382
4.6,0,375.5,375.5
4.601,0,369.25,369.25
4.602,0,362.75,362.75
4.603,0,356.75,356.75
4.604,0,350.25,350.25
4.605,0,344.25,344.25
4.606,0,338.5,338.5
4.607,0,332.75,332.75
4.608,0,326.25,326.25
4.609,0,321.25,321.25
4.61,0,315.25,315.25
4.611,0,309.5,309.5
4.612,0,303.75,303.75
4.613,0,298,298
4.614,0,292.25,292.25
4.615,0,286.25,286.25
4.616,0,280.75,280.75
