a,,,
b,,,
,,,
,,,
,,,
,,,
,,,
Time (s),Left (N),Right (N),Combined (N)
2.755,0,3.5,3.5
2.756,0,3.5,3.5
2.757,0,3,3
2.758,0,3.5,3.5
2.759,0,3.5,3.5
2.76,0,3.5,3.5
2.761,0,3.5,3.5
2.762,0,3.5,3.5
2.763,0,3.5,3.5
2.764,0,3.5,3.5
2.765,0,3.25,3.25
2.766,0,3.75,3.75
2.767,0,4,4
2.768,0,5,5
2.769,0,5.75,5.75
2.77,0,7.75,7.75
2.771,0,11.25,11.25
2.772,0,16.5,16.5
2.773,0,23,23
2.774,0,31.75,31.75
2.775,0.5,41.5,42
2.776,3.75,53.5,57.25
2.777,8.75,68,76.75
2.778,15.25,84.75,100
2.779,24.5,102.5,127
2.78,37.25,123.25,160.5
2.781,51.5,146.25,197.75
2.782,68.5,173,241.5
2.783,87.5,202.75,290.25
2.784,109,235.75,344.75
2.785,131.75,273.25,405
2.786,156,312.75,468.75
2.787,182,354.75,536.75
2.788,208,399.5,607.5
2.789,235.75,444,679.75
2.79,264.5,488.25,752.75
2.791,294,530.25,824.25
2.792,325.5,570,895.5
2.793,356.5,606.25,962.75
2.794,389,638.75,1027.75
2.795,420.5,666.25,1086.75
2.796,451,689.5,1140.5
2.797,480.25,709.5,1189.75
2.798,507,726.5,1233.5
2.799,532,740.75,1272.75
2.8,554.5,753.5,1308
2.801,573.75,766.25,1340
2.802,591,778.25,1369.25
2.803,605.25,791.25,1396.5
2.804,618.25,805.75,1424
2.805,629.25,820.75,1450
2.806,638.75,838,1476.75
2.807,648.25,855.75,1504
2.808,656.75,877,1533.75
2.809,666.75,901,1567.75
2.81,676,927.75,1603.75
2.811,688,956.75,1644.75
2.812,699.5,990,1689.5
2.813,712.25,1027.5,1739.75
2.814,727.25,1068.75,1796
2.815,744.5,1115.75,1860.25
2.816,762,1167,1929
2.817,782,1225.25,2007.25
2.818,803.75,1287.75,2091.5
2.819,826.5,1357,2183.5
2.82,851,1432,2283
2.821,877,1514.75,2391.75
2.822,905.25,1603.5,2508.75
2.823,935.75,1698.75,2634.5
2.824,968.75,1800.5,2769.25
2.825,1005.75,1909,2914.75
2.826,1044.5,2021.25,3065.75
2.827,1088.25,2137.75,3226
2.828,1135.75,2255.25,3391
2.829,1186,2373.5,3559.5
2.83,1239.75,2489.75,3729.5
2.831,1296.25,2602.25,3898.5
2.832,1356,2709.5,4065.5
2.833,1417.25,2808.5,4225.75
2.834,1481,2899.25,4380.25
2.835,1545.75,2980,4525.75
2.836,1610.75,3047.5,4658.25
2.837,1676.5,3102.5,4779
2.838,1741.5,3144.25,4885.75
2.839,1804.25,3171.75,4976
2.84,1865,3184.75,5049.75
2.841,1973.25,3183.25,5156.5
2.842,2019,3168.5,5187.5
2.843,2058.5,3140.75,5199.25
2.844,2089.75,3100.75,5190.5
2.845,2113.75,3050.25,5164
2.846,2129.5,2990,5119.5
2.847,2136.25,2920,5056.25
2.848,2135,2843.75,4978.75
2.849,2124.5,2761.5,4886
2.85,2108,2674,4782
2.851,2083,2583.75,4666.75
2.852,2051.5,2490.25,4541.75
2.853,2014.25,2395.25,4409.5
2.854,1971,2300,4271
2.855,1922.5,2205.25,4127.75
2.856,1870.75,2112.5,3983.25
2.857,1815,2022.25,3837.25
2.858,1757,1935,3692
2.859,1697,1851,3548
2.86,1635.75,1771.75,3407.5
2.861,1574.5,1699.75,3274.25
2.862,1512.75,1631.75,3144.5
2.863,1452.5,1568.5,3021
2.864,1394.25,1512.5,2906.75
2.865,1338.25,1460.5,2798.75
2.866,1284.75,1413.25,2698
2.867,1234.75,1371.5,2606.25
2.868,1187.5,1334.75,2522.25
2.869,1144.75,1303.5,2448.25
2.87,1105.75,1276,2381.75
2.871,1070.25,1252.5,2322.75
2.872,1039,1232.5,2271.5
2.873,1011.75,1216,2227.75
2.874,988,1201,2189
2.875,968.25,1189.5,2157.75
2.876,951.5,1179.5,2131
2.877,937.25,1171,2108.25
2.878,926.25,1164.25,2090.5
2.879,918,1158.25,2076.25
2.88,910.25,1153.5,2063.75
2.881,905,1149.75,2054.75
2.882,901,1146.25,2047.25
2.883,899,1142.75,2041.75
2.884,896.75,1140,2036.75
2.885,896.25,1137.25,2033.5
2.886,895.75,1135.25,2031
2.887,895.5,1132.75,2028.25
2.888,895.5,1131,2026.5
2.889,896.25,1129.5,2025.75
2.89,896,1128.75,2024.75
2.891,896.75,1127.75,2024.5
2.892,897.5,1127.75,2025.25
2.893,897,1128,2025
2.894,898.5,1129.75,2028.25
2.895,898.5,1132,2030.5
2.896,898.25,1134.75,2033
2.897,898.75,1138.5,2037.25
2.898,899.5,1143.75,2043.25
2.899,900.5,1150.25,2050.75
2.9,901.25,1156.5,2057.75
2.901,903,1164.75,2067.75
2.902,904.5,1173.75,2078.25
2.903,906.5,1184.75,2091.25
2.904,908.75,1195.25,2104
2.905,910.75,1207,2117.75
2.906,914,1220.75,2134.75
2.907,916.75,1234,2150.75
2.908,920.5,1249,2169.5
2.909,924.25,1264,2188.25
2.91,927.75,1280.75,2208.5
2.911,931.25,1297.75,2229
2.912,936.75,1315.5,2252.25
2.913,940.25,1334.75,2275
2.914,945.25,1354.5,2299.75
2.915,950,1373.5,2323.5
2.916,955,1394.25,2349.25
2.917,960,1415.75,2375.75
2.918,965.25,1436.75,2402
2.919,969.75,1458,2427.75
2.92,974.5,1479.75,2454.25
2.921,980.25,1502.25,2482.5
2.922,985,1524,2509
2.923,990,1546.75,2536.75
2.924,994.5,1568.5,2563
2.925,999.5,1590.5,2590
2.926,1004.5,1612.5,2617
2.927,1008.25,1633.25,2641.5
2.928,1013,1654.25,2667.25
2.929,1016.75,1673.75,2690.5
2.93,1021,1692.25,2713.25
2.931,1025.75,1709.75,2735.5
2.932,1029,1726.5,2755.5
2.933,1032.5,1741.25,2773.75
2.934,1036.5,1755,2791.5
2.935,1039.25,1766.75,2806
2.936,1041.75,1776.25,2818
2.937,1045,1784.75,2829.75
2.938,1047.25,1791.5,2838.75
2.939,1050,1796,2846
2.94,1051.75,1798.5,2850.25
2.941,1053.75,1799,2852.75
2.942,1055.75,1798,2853.75
2.943,1057.75,1795.5,2853.25
2.944,1059.25,1790.5,2849.75
2.945,1061,1784,2845
2.946,1062.5,1776.25,2838.75
2.947,1063,1766.75,2829.75
2.948,1064.75,1756.5,2821.25
2.949,1065.5,1745,2810.5
2.95,1066.5,1732,2798.5
2.951,1067.75,1718.5,2786.25
2.952,1069,1704.75,2773.75
2.953,1070.25,1690,2760.25
2.954,1071.25,1675,2746.25
2.955,1072.5,1659.25,2731.75
2.956,1073.25,1642.75,2716
2.957,1074.5,1626.5,2701
2.958,1075.25,1609.25,2684.5
2.959,1076.75,1593,2669.75
2.96,1078,1576,2654
2.961,1078.25,1558.25,2636.5
2.962,1079.25,1541.5,2620.75
2.963,1080.25,1524.5,2604.75
2.964,1080.75,1507.25,2588
2.965,1081,1490.75,2571.75
2.966,1081,1474,2555
2.967,1081.25,1457.75,2539
2.968,1081,1442,2523
2.969,1081.25,1425.5,2506.75
2.97,1080.5,1410,2490.5
2.971,1079.5,1394.25,2473.75
2.972,1079,1379.5,2458.5
2.973,1077.25,1364.25,2441.5
2.974,1076.5,1349.75,2426.25
2.975,1075,1335,2410
2.976,1073,1321.25,2394.25
2.977,1070,1307.25,2377.25
2.978,1067.5,1293.25,2360.75
2.979,1064.5,1280.25,2344.75
2.98,1060.25,1267.5,2327.75
2.981,1057,1254.25,2311.25
2.982,1052.5,1241.75,2294.25
2.983,1048,1230.25,2278.25
2.984,1043,1217.75,2260.75
2.985,1037.75,1206,2243.75
2.986,1033,1194.75,2227.75
2.987,1026.75,1183.25,2210
2.988,1020.25,1172,2192.25
2.989,1014.25,1160.75,2175
2.99,1008.25,1150.5,2158.75
2.991,1000.75,1139,2139.75
2.992,994.5,1128.5,2123
2.993,987.5,1118.25,2105.75
2.994,981.5,1108.25,2089.75
2.995,973.75,1098.5,2072.25
2.996,966.5,1089.75,2056.25
2.997,960,1080.75,2040.75
2.998,953.25,1072,2025.25
2.999,946.25,1063.5,2009.75
3,939.5,1055.75,1995.25
3.001,933.25,1047.75,1981
3.002,926.5,1041,1967.5
3.003,920,1034,1954
3.004,914,1027.5,1941.5
3.005,908,1021.5,1929.5
3.006,902.5,1015.75,1918.25
3.007,896.75,1010.5,1907.25
3.008,891.5,1005.75,1897.25
3.009,886.5,1000.5,1887
3.01,881,996.5,1877.5
3.011,876.25,992.75,1869
3.012,871.25,989.25,1860.5
3.013,867,985,1852
3.014,862.75,982,1844.75
3.015,858.75,979.5,1838.25
3.016,854,976.25,1830.25
3.017,850.25,973.5,1823.75
3.018,846.25,971.5,1817.75
3.019,842.5,970.25,1812.75
3.02,838,968,1806
3.021,834,965.75,1799.75
3.022,830.75,963.75,1794.5
3.023,826.5,962.75,1789.25
3.024,823.5,961.5,1785
3.025,819.75,959,1778.75
3.026,816.25,957.25,1773.5
3.027,813.5,955.75,1769.25
3.028,809.75,953.5,1763.25
3.029,806.75,951.25,1758
3.03,803.25,949,1752.25
3.031,800.75,947.5,1748.25
3.032,797.75,944.25,1742
3.033,795.25,942,1737.25
3.034,792.25,939.5,1731.75
3.035,790.25,937,1727.25
3.036,788,933.5,1721.5
3.037,785.5,930.5,1716
3.038,783,927.75,1710.75
3.039,781.25,924.25,1705.5
3.04,779.25,920.5,1699.75
3.041,778.25,917,1695.25
3.042,775.75,912.5,1688.25
3.043,774.25,909.25,1683.5
3.044,772.25,904.75,1677
3.045,770.5,900,1670.5
3.046,769,895.75,1664.75
3.047,767,891,1658
3.048,765.25,886.25,1651.5
3.049,764,881.5,1645.5
3.05,762.25,876.75,1639
3.051,760.5,871,1631.5
3.052,758.75,866.25,1625
3.053,757,860.75,1617.75
3.054,754.75,855.75,1610.5
3.055,752.5,850.25,1602.75
3.056,750.5,844,1594.5
3.057,748.5,838.75,1587.25
3.058,746,832.75,1578.75
3.059,743,827.25,1570.25
3.06,741.25,820.75,1562
3.061,738.5,815.5,1554
3.062,735.5,809,1544.5
3.063,732.5,802.75,1535.25
3.064,729.5,797,1526.5
3.065,726.5,790.25,1516.75
3.066,723.5,784,1507.5
3.067,720.25,777.25,1497.5
3.068,716.75,770.5,1487.25
3.069,713.25,763.75,1477
3.07,710,756.75,1466.75
3.071,706.5,749.5,1456
3.072,702.5,742.25,1444.75
3.073,698.75,735.25,1434
3.074,694.75,728.75,1423.5
3.075,691.25,720.75,1412
3.076,687.5,713.25,1400.75
3.077,684.25,705.5,1389.75
3.078,680,698.75,1378.75
3.079,676.25,690.5,1366.75
3.08,671.75,683.5,1355.25
3.081,668.5,676.25,1344.75
3.082,664,668.25,1332.25
3.083,660,660.5,1320.5
3.084,655.5,653.5,1309
3.085,651.5,646.5,1298
3.086,647.75,639.5,1287.25
3.087,644,632.25,1276.25
3.088,639.25,624.75,1264
3.089,635.75,618.25,1254
3.09,631.5,611.25,1242.75
3.091,627.5,604.75,1232.25
3.092,623.25,598.5,1221.75
3.093,619.75,592.5,1212.25
3.094,615.25,586,1201.25
3.095,612.5,580.5,1193
3.096,608.5,573.75,1182.25
3.097,605.5,568.25,1173.75
3.098,601.75,562.75,1164.5
3.099,598.75,557.25,1156
3.1,595.75,552.25,1148
3.101,591.5,547.5,1139
3.102,588.5,542.25,1130.75
3.103,585.25,537.5,1122.75
3.104,581.75,533,1114.75
3.105,579,528,1107
3.106,575.75,523.5,1099.25
3.107,571.75,519,1090.75
3.108,569,515,1084
3.109,566.25,510.25,1076.5
3.11,562.5,505.75,1068.25
3.111,560,502,1062
3.112,557,498.25,1055.25
3.113,553.75,494.5,1048.25
3.114,550.5,490.5,1041
3.115,547.5,486.75,1034.25
3.116,545.25,483.5,1028.75
3.117,541.5,479.5,1021
3.118,539.25,476,1015.25
3.119,536,473,1009
3.12,533.5,468.75,1002.25
3.121,529.5,466.25,995.75
3.122,527.75,462.5,990.25
3.123,524.25,458.75,983
3.124,522,456.5,978.5
3.125,519.5,453.5,973
3.126,517,450.5,967.5
3.127,513.75,447,960.75
3.128,512,444.5,956.5
3.129,509,441.5,950.5
3.13,506.75,438.75,945.5
3.131,504.75,435.25,940
3.132,502,433.25,935.25
3.133,500,430.25,930.25
3.134,498.25,427.25,925.5
3.135,496.25,424.75,921
3.136,493.5,422.25,915.75
3.137,492,419.75,911.75
3.138,489.5,416.75,906.25
3.139,488,414.75,902.75
3.14,485.75,412,897.75
3.141,483.5,410.25,893.75
3.142,481.5,407.5,889
3.143,479.75,405.5,885.25
3.144,477.25,402.75,880
3.145,475.5,400.75,876.25
3.146,473.5,398.25,871.75
3.147,471,396,867
3.148,468.5,394,862.5
3.149,466.75,392,858.75
3.15,464.25,389.25,853.5
3.151,462.75,387.5,850.25
3.152,459.25,385.25,844.5
3.153,456.75,383.25,840
3.154,455,381.25,836.25
3.155,452,379.5,831.5
3.156,449.25,377.25,826.5
3.157,447.75,375,822.75
3.158,444.5,372,816.5
3.159,441.75,370.5,812.25
3.16,440,368.75,808.75
3.161,437,366.75,803.75
3.162,434.25,364,798.25
3.163,431.75,362.5,794.25
3.164,430,360.75,790.75
3.165,427.5,358.5,786
3.166,424.5,356.75,781.25
3.167,422.25,354.75,777
3.168,419.75,353.25,773
3.169,418,350.75,768.75
3.17,415.5,348.25,763.75
3.171,413.5,347.25,760.75
3.172,411,344.75,755.75
3.173,409,342.25,751.25
3.174,406.75,340.75,747.5
3.175,405.5,338,743.5
3.176,403.5,336,739.5
3.177,401.75,334.5,736.25
3.178,400,332.25,732.25
3.179,398.75,330,728.75
3.18,396.75,328,724.75
3.181,395.75,326,721.75
3.182,393.75,324,717.75
3.183,393,322.5,715.5
3.184,391.75,320.5,712.25
3.185,389.75,318.25,708
3.186,389.5,316.75,706.25
3.187,387.5,315,702.5
3.188,386,313.75,699.75
3.189,385,311.5,696.5
3.19,384.5,310,694.5
3.191,382.5,308,690.5
3.192,381.5,307.25,688.75
3.193,381,305.5,686.5
3.194,379.5,304,683.5
3.195,379,302.75,681.75
3.196,378,301.25,679.25
3.197,376.5,299.5,676
3.198,375.5,298.25,673.75
3.199,374.75,296.75,671.5
3.2,374.25,296.25,670.5
3.201,373.25,294.25,667.5
3.202,372.25,293.25,665.5
3.203,371.25,291.75,663
3.204,370.25,291,661.25
3.205,369.75,290,659.75
3.206,368.75,288.75,657.5
3.207,368.25,288.5,656.75
3.208,368,287,655
3.209,367.5,286,653.5
3.21,366,285.25,651.25
3.211,366,284.5,650.5
3.212,364.75,284,648.75
3.213,364.25,283.25,647.5
3.214,364.25,282.5,646.75
3.215,362.75,282.5,645.25
3.216,362.25,282,644.25
3.217,362,281.5,643.5
3.218,361.25,281,642.25
3.219,360.75,280.5,641.25
3.22,359.75,280.5,640.25
3.221,359.25,280.5,639.75
3.222,358,280.5,638.5
3.223,356.5,280.5,637
3.224,356.25,279.75,636
3.225,355.5,280.25,635.75
3.226,354.5,280.25,634.75
3.227,354,280.75,634.75
3.228,352.75,280.75,633.5
3.229,351.75,281.75,633.5
3.23,351.25,281.75,633
3.231,350,281.75,631.75
3.232,350,281.75,631.75
3.233,349,281.75,630.75
3.234,348.5,282.75,631.25
3.235,347.5,282.75,630.25
3.236,346.25,283.25,629.5
3.237,345.75,283.75,629.5
3.238,345.25,284,629.25
3.239,345.25,284,629.25
3.24,343.75,284,627.75
3.241,343.75,284.75,628.5
3.242,342.75,284.75,627.5
3.243,342,285.25,627.25
3.244,342,285.75,627.75
3.245,341.25,285.75,627
3.246,340.75,286.5,627.25
3.247,340.5,286.5,627
3.248,340.25,286.5,626.75
3.249,339.25,287.25,626.5
3.25,339.25,287.25,626.5
3.251,338.5,287.75,626.25
3.252,338.5,288.25,626.75
3.253,339,288.5,627.5
3.254,337.75,289,626.75
3.255,337.75,289.5,627.25
3.256,337.75,290,627.75
3.257,338.25,291,629.25
3.258,337.75,291.75,629.5
3.259,337.75,292,629.75
3.26,338,292.5,630.5
3.261,338.5,293.5,632
3.262,339,294.5,633.5
3.263,339,295.5,634.5
3.264,339.75,296.75,636.5
3.265,339.75,297.5,637.25
3.266,340.5,298.5,639
3.267,341,300,641
3.268,341.75,300.75,642.5
3.269,342.25,302.25,644.5
3.27,343,303.25,646.25
3.271,343.5,304.5,648
3.272,345,305,650
3.273,345.75,307,652.75
3.274,346.25,307.5,653.75
3.275,347.5,309.25,656.75
3.276,348.25,310.25,658.5
3.277,349,311.75,660.75
3.278,350,312.5,662.5
3.279,351,314.25,665.25
3.28,351.5,315,666.5
3.281,353,317,670
3.282,354.5,317.5,672
3.283,355,319.25,674.25
3.284,356.25,320.5,676.75
3.285,357.5,322.5,680
3.286,358.75,323.25,682
3.287,360.5,324.75,685.25
3.288,361.75,326.75,688.5
3.289,363,327.75,690.75
3.29,364.5,329.75,694.25
3.291,365.75,331.75,697.5
3.292,367.5,333.25,700.75
3.293,369.5,335,704.5
3.294,370.75,336.75,707.5
3.295,372.75,339,711.75
3.296,374.75,340.25,715
3.297,376.75,342.5,719.25
3.298,378.25,344.5,722.75
3.299,380.25,346.25,726.5
3.3,382.5,348.5,731
3.301,384.25,350.5,734.75
3.302,386.25,352.5,738.75
3.303,388.25,354.25,742.5
3.304,390.75,356.75,747.5
3.305,392.75,358.5,751.25
3.306,394.75,360.75,755.5
3.307,397,362.75,759.75
3.308,398.75,364.75,763.5
3.309,400.25,367,767.25
3.31,403,369.25,772.25
3.311,404.25,371.75,776
3.312,406.75,374,780.75
3.313,408.25,375.75,784
3.314,411,377.75,788.75
3.315,413,380.5,793.5
3.316,414.5,382,796.5
3.317,417,384.75,801.75
3.318,419,386.25,805.25
3.319,421.25,388.5,809.75
3.32,423.25,390,813.25
3.321,426,392,818
3.322,428,394.25,822.25
3.323,430.5,396,826.5
3.324,432.5,398,830.5
3.325,435.5,400.25,835.75
3.326,437.75,401.75,839.5
3.327,440,404.5,844.5
3.328,442.75,406.75,849.5
3.329,445.5,408.75,854.25
3.33,448,410.5,858.5
3.331,450.25,413,863.25
3.332,452.5,415,867.5
3.333,455.25,417.5,872.75
3.334,457.75,419.75,877.5
3.335,460,422.5,882.5
3.336,461.75,424.75,886.5
3.337,464.25,427.5,891.75
3.338,467.25,429.5,896.75
3.339,468.75,432,900.75
3.34,471.75,434.5,906.25
3.341,473.75,437.25,911
3.342,476,439.75,915.75
3.343,478,442.25,920.25
3.344,480.5,444.5,925
3.345,483,447.75,930.75
3.346,485.25,449.5,934.75
3.347,487.75,453,940.75
3.348,490.25,455.75,946
3.349,492.25,458.5,950.75
3.35,495,461.25,956.25
3.351,497.5,464.25,961.75
3.352,499.5,466.75,966.25
3.353,501.75,469.75,971.5
3.354,503.75,471.5,975.25
3.355,506,474.5,980.5
3.356,508.5,476.5,985
3.357,511,480,991
3.358,513.25,482.75,996
3.359,515.75,485,1000.75
3.36,517,486.75,1003.75
3.361,519.5,489.5,1009
3.362,522,491.75,1013.75
3.363,524,494.25,1018.25
3.364,526.25,496.75,1023
3.365,528.25,498.75,1027
3.366,530,501.5,1031.5
3.367,532.75,503.25,1036
3.368,534.75,505.75,1040.5
3.369,536.5,507.75,1044.25
3.37,538.5,510,1048.5
3.371,540.5,511.75,1052.25
3.372,543.25,514.5,1057.75
3.373,545,516.25,1061.25
3.374,546.25,518.75,1065
3.375,548.5,520.75,1069.25
3.376,550.25,522.5,1072.75
3.377,552.5,524.75,1077.25
3.378,554.25,526.75,1081
3.379,555.75,529,1084.75
3.38,558,531,1089
3.381,559.5,533.5,1093
3.382,561,535.75,1096.75
3.383,562.75,538.25,1101
3.384,564.75,540.25,1105
3.385,566.5,542.75,1109.25
3.386,568,545.5,1113.5
3.387,570,547.75,1117.75
3.388,571.5,549.75,1121.25
3.389,573,552.75,1125.75
3.39,574.75,555,1129.75
3.391,576.75,557.5,1134.25
3.392,577.5,560,1137.5
3.393,579.5,562.25,1141.75
3.394,581.25,564.5,1145.75
3.395,582.5,567,1149.5
3.396,584.25,568.5,1152.75
3.397,585.25,571.25,1156.5
3.398,586.5,574,1160.5
3.399,588,576,1164
3.4,589.25,577,1166.25
3.401,590.5,579.25,1169.75
3.402,592,581.5,1173.5
3.403,592.25,583,1175.25
3.404,593.25,584.5,1177.75
3.405,593.75,586.5,1180.25
3.406,594.5,588.5,1183
3.407,595.5,590,1185.5
3.408,596,591.75,1187.75
3.409,596.25,593.25,1189.5
3.41,596.75,594.5,1191.25
3.411,597.75,596,1193.75
3.412,598.25,597.25,1195.5
3.413,598.25,598.25,1196.5
3.414,598.25,600,1198.25
3.415,598,600,1198
3.416,598,600.75,1198.75
3.417,598,602,1200
3.418,598,602.75,1200.75
3.419,597.75,603,1200.75
3.42,598.25,604,1202.25
3.421,597.75,605,1202.75
3.422,597.25,605.5,1202.75
3.423,596.75,606,1202.75
3.424,596.75,607,1203.75
3.425,597,607.75,1204.75
3.426,596.5,608.75,1205.25
3.427,596,609.75,1205.75
3.428,596,610.5,1206.5
3.429,595.5,611.5,1207
3.43,595.5,612.5,1208
3.431,595.25,613.25,1208.5
3.432,595,614.5,1209.5
3.433,595,616,1211
3.434,594.5,616.75,1211.25
3.435,594.75,618.25,1213
3.436,594.25,619.5,1213.75
3.437,594.25,620.5,1214.75
3.438,593.75,621.5,1215.25
3.439,593.25,622.5,1215.75
3.44,592.25,623,1215.25
3.441,591.5,623.75,1215.25
3.442,591.25,624.75,1216
3.443,591.25,625.5,1216.75
3.444,590.5,626.25,1216.75
3.445,589.5,626.25,1215.75
3.446,588.5,626.5,1215
3.447,587.75,627,1214.75
3.448,587,627,1214
3.449,586,628,1214
3.45,585,627.5,1212.5
3.451,583.75,627.5,1211.25
3.452,582.75,627.5,1210.25
3.453,582.25,627.5,1209.75
3.454,580.5,627.5,1208
3.455,580,627.5,1207.5
3.456,578,627.5,1205.5
3.457,576.5,627,1203.5
3.458,575.5,626.5,1202
3.459,574,626.5,1200.5
3.46,573,626.5,1199.5
3.461,571.75,626.5,1198.25
3.462,570,626,1196
3.463,568.75,626,1194.75
3.464,567.25,625.25,1192.5
3.465,565.5,625,1190.5
3.466,564.25,624.5,1188.75
3.467,563,623.75,1186.75
3.468,561.5,623.25,1184.75
3.469,559.75,622.25,1182
3.47,559,621,1180
3.471,556.5,620.5,1177
3.472,555.75,619,1174.75
3.473,554.25,617.25,1171.5
3.474,552.25,617,1169.25
3.475,551,615,1166
3.476,549.5,614.25,1163.75
3.477,547.25,613,1160.25
3.478,546,611.75,1157.75
3.479,544.25,610.75,1155
3.48,542.5,609.5,1152
3.481,540.75,608,1148.75
3.482,539.5,606.5,1146
3.483,537,605.5,1142.5
3.484,536,604,1140
3.485,534.25,602.75,1137
3.486,532,601.75,1133.75
3.487,530.75,600.25,1131
3.488,528.5,598.75,1127.25
3.489,526.5,597.25,1123.75
3.49,525.25,596,1121.25
3.491,523.25,594.5,1117.75
3.492,521,593,1114
3.493,519.75,591.75,1111.5
3.494,517.5,590,1107.5
3.495,516,588.5,1104.5
3.496,514.5,587.5,1102
3.497,512.5,586.75,1099.25
3.498,510.5,584.75,1095.25
3.499,508.75,583.25,1092
3.5,506.5,582.25,1088.75
3.501,504.75,581.25,1086
3.502,503.25,579.75,1083
3.503,501.75,578,1079.75
3.504,499.75,576.5,1076.25
3.505,497.25,576,1073.25
3.506,496.25,574.75,1071
3.507,494.5,573.5,1068
3.508,492.5,571.5,1064
3.509,490.5,571,1061.5
3.51,489.25,569.25,1058.5
3.511,487.75,568.25,1056
3.512,485.5,567.75,1053.25
3.513,484,566,1050
3.514,482.25,565.5,1047.75
3.515,480.75,563.5,1044.25
3.516,479,562.5,1041.5
3.517,477.5,561.75,1039.25
3.518,475.75,560.5,1036.25
3.519,474.25,559.75,1034
3.52,472.5,559,1031.5
3.521,471.75,557.75,1029.5
3.522,469.5,556.75,1026.25
3.523,468.25,556.25,1024.5
3.524,466.75,555.25,1022
3.525,465.5,554.5,1020
3.526,464,554.5,1018.5
3.527,462.75,553.5,1016.25
3.528,462,552.25,1014.25
3.529,460.5,552.25,1012.75
3.53,459.25,552,1011.25
3.531,457.75,551,1008.75
3.532,456.75,550.5,1007.25
3.533,456.25,550,1006.25
3.534,455.75,549.5,1005.25
3.535,454.75,549.25,1004
3.536,453.75,548.25,1002
3.537,452.25,547.75,1000
3.538,452,547,999
3.539,450.25,546.25,996.5
3.54,449.75,545.25,995
3.541,449.25,544.75,994
3.542,448.25,543.5,991.75
3.543,447.5,543,990.5
3.544,446.5,542.25,988.75
3.545,445.5,542,987.5
3.546,444.75,541.5,986.25
3.547,444.75,540.5,985.25
3.548,443.75,539.75,983.5
3.549,442.75,539.5,982.25
3.55,442,539,981
3.551,442,538.5,980.5
3.552,442,537.5,979.5
3.553,440.75,537,977.75
3.554,440.75,536.75,977.5
3.555,440.75,536,976.75
3.556,440.75,535,975.75
3.557,440.25,535,975.25
3.558,440.25,534.5,974.75
3.559,439.75,533.75,973.5
3.56,440.25,533.25,973.5
3.561,440.25,533,973.25
3.562,440.25,532.5,972.75
3.563,440.75,533,973.75
3.564,441.25,532,973.25
3.565,441.75,532,973.75
3.566,441.75,531.5,973.25
3.567,442.75,531.25,974
3.568,443.25,531.25,974.5
3.569,443.75,530.75,974.5
3.57,443.75,531.25,975
3.571,444.25,531.25,975.5
3.572,445.25,531.75,977
3.573,445.75,531.75,977.5
3.574,446.25,531.75,978
3.575,447,532,979
3.576,447.5,532,979.5
3.577,448.5,532.5,981
3.578,449,532.75,981.75
3.579,450.25,533.25,983.5
3.58,451,533.25,984.25
3.581,452,534.25,986.25
3.582,452.75,534.75,987.5
3.583,453.5,535.75,989.25
3.584,454.5,536,990.5
3.585,456,536.75,992.75
3.586,456.75,537.75,994.5
3.587,457.75,538.25,996
3.588,459.5,539.5,999
3.589,460.25,540,1000.25
3.59,461.75,541,1002.75
3.591,462.75,542,1004.75
3.592,464,542.25,1006.25
3.593,465.5,543.75,1009.25
3.594,466.75,544.75,1011.5
3.595,468.25,546,1014.25
3.596,469.25,546.5,1015.75
3.597,471,547.75,1018.75
3.598,472.5,549.75,1022.25
3.599,474.5,550.75,1025.25
3.6,475,552,1027
3.601,476.5,553.25,1029.75
3.602,478,554.75,1032.75
3.603,479.25,556,1035.25
3.604,480,557.5,1037.5
3.605,482.5,559.5,1042
3.606,483.25,560.5,1043.75
3.607,485,562,1047
3.608,486.5,563.5,1050
3.609,487.5,565.5,1053
3.61,488.75,566.75,1055.5
3.611,490.5,568.5,1059
3.612,490.75,569.75,1060.5
3.613,492.5,570.75,1063.25
3.614,493.5,572.75,1066.25
3.615,495.25,574.25,1069.5
3.616,496,574.75,1070.75
3.617,496.75,576.5,1073.25
3.618,497.75,578.25,1076
3.619,499,578.5,1077.5
3.62,499.25,580.5,1079.75
3.621,502,581.75,1083.75
3.622,502.5,582.5,1085
3.623,503.75,583.5,1087.25
3.624,504.5,585,1089.5
3.625,505.5,586,1091.5
3.626,506,587.25,1093.25
3.627,507.75,587.75,1095.5
3.628,508.25,588.75,1097
3.629,509.75,590.25,1100
3.63,510.5,590.75,1101.25
3.631,511.25,591,1102.25
3.632,512.5,592.25,1104.75
3.633,512.75,592.75,1105.5
3.634,514,593.5,1107.5
3.635,515.5,594,1109.5
3.636,515.5,595.5,1111
3.637,517,595.5,1112.5
3.638,518,595.75,1113.75
3.639,518.5,596.5,1115
3.64,519.25,597.25,1116.5
3.641,519.75,597.25,1117
3.642,520.75,598.25,1119
3.643,521.5,599.5,1121
3.644,521.5,599.5,1121
3.645,522.75,600.75,1123.5
3.646,523,600.75,1123.75
3.647,523.5,601.75,1125.25
3.648,524.5,602.25,1126.75
3.649,524.75,603,1127.75
3.65,525.25,603.25,1128.5
3.651,526.25,604,1130.25
3.652,526.25,604.5,1130.75
3.653,527,605.5,1132.5
